26.505268, -5.799975, 135.231766
23.013533, -13.986206, 129.216246
19.206011, -19.496502, 122.298315
15.350761, -22.733311, 115.463783
11.639682, -24.309531, 109.288607
8.187338, -24.827206, 104.012077
5.045259, -24.772348, 99.662002
2.220534, -24.492615, 96.163342
-0.307468, -24.215144, 93.409468
-2.574379, -24.075691, 91.300286
-4.622040, -24.145258, 89.758320
-6.492763, -24.449805, 88.732416
-8.225663, -24.983014, 88.195298
-9.854280, -25.713525, 88.138307
-11.404917, -26.588381, 88.564714
-12.895343, -27.534293, 89.481967
-14.333705, -28.458329, 90.892779
-15.717643, -29.249664, 92.785040
-17.033778, -29.784121, 95.121031
-18.257878, -29.933038, 97.827290
-19.356105, -29.577307, 100.787524
-20.287707, -28.625882, 103.841775
-21.009324, -27.035878, 106.794861
-21.480670, -24.829128, 109.435401
-21.670837, -22.099115, 111.563363
-21.563987, -19.003742, 113.020186
-21.163100, -15.743604, 113.713177
-20.490774, -12.530712, 113.626795
-19.586861, -9.556284, 112.817789
-18.503571, -6.966186, 111.396819
-17.299297, -4.849104, 109.503287
-16.032554, -3.237607, 107.280913
-14.757068, -2.118504, 104.859420
-13.518570, -1.447469, 102.344345
-12.353315, -1.163611, 99.814186
-11.288007, -1.201374, 97.322618
-10.340694, -1.498828, 94.903344
-9.522197, -2.002559, 92.575665
-8.837736, -2.669925, 90.349603
-8.288521, -3.469528, 88.230081
-7.873181, -4.380625, 86.220056
-7.588974, -5.392014, 84.322778
-7.432762, -6.500724, 82.543406
-7.401766, -7.710672, 80.890219
-7.494123, -9.031357, 79.375656
-7.709272, -10.476554, 78.017343
-8.048163, -12.062918, 76.839227
-8.513320, -13.808331, 75.872887
-9.108699, -15.729755, 75.159024
-9.839338, -17.840294, 74.749042
-10.710692, -20.145081, 74.706462
-11.727579, -22.635575, 75.107686
-12.892584, -25.281933, 76.041267
-14.203790, -28.023353, 77.604358
-15.651734, -30.757000, 79.894478
-17.215591, -33.327360, 82.994414
-18.858880, -35.519852, 86.948456
-20.525417, -37.064941, 91.730088
-22.136871, -37.660558, 97.205596
-23.593846, -37.019129, 103.104761
-24.782524, -34.937864, 109.016217
-25.587932, -31.376887, 114.425558
-25.912564, -26.514830, 118.802057
-25.696027, -20.748368, 121.715273
-24.929333, -14.620970, 122.938985
